sample_index,wall_time_iso,elapsed_s,ros_time_s,cpu_percent,mem_total_mb,mem_available_mb,mem_used_mb,mem_used_percent,swap_total_mb,swap_used_mb,swap_used_percent,load1,load5,load15,disk_read_mbps,disk_write_mbps,net_rx_mbps,net_tx_mbps,cpu_freq_avg_mhz,cpu_freq_max_mhz,cpu_temp_c
2645,2026-05-02T16:08:06.552,1375.215,,8.348,128576.582,118815.727,9760.855,7.591,2047.996,1.250,0.061,4.850,5.570,4.750,274.978,0.000,0.000,0.014,2552.0,5480.7,65.0
2646,2026-05-02T16:08:07.099,1375.763,,8.875,128576.582,118772.664,9803.918,7.625,2047.996,1.250,0.061,4.850,5.570,4.750,277.527,0.000,0.000,0.015,4631.9,5201.5,65.0
2647,2026-05-02T16:08:07.602,1376.265,,11.256,128576.582,118784.957,9791.625,7.615,2047.996,1.250,0.061,4.850,5.570,4.750,277.081,0.132,0.000,0.016,3420.6,5500.0,58.0
2648,2026-05-02T16:08:08.149,1376.812,,15.262,128576.582,118755.891,9820.691,7.638,2047.996,1.250,0.061,4.850,5.570,4.750,276.242,0.000,0.000,0.014,3565.1,5404.7,59.0
2649,2026-05-02T16:08:08.650,1377.313,,9.720,128576.582,118753.199,9823.383,7.640,2047.996,1.250,0.061,4.850,5.570,4.750,275.165,0.101,0.000,0.017,2991.5,5500.0,63.0
2650,2026-05-02T16:08:09.151,1377.814,,11.725,128576.582,118760.035,9816.547,7.635,2047.996,1.250,0.061,4.850,5.570,4.750,274.066,0.000,0.001,0.015,2312.6,5500.0,65.0
2651,2026-05-02T16:08:09.658,1378.322,,12.129,128576.582,118720.848,9855.734,7.665,2047.996,1.250,0.061,4.850,5.570,4.750,275.418,0.000,0.000,0.015,2121.6,5500.0,70.0
2652,2026-05-02T16:08:10.204,1378.867,,10.825,128576.582,118777.020,9799.562,7.622,2047.996,1.250,0.061,4.850,5.570,4.750,279.842,0.000,0.001,0.014,3203.2,5524.7,68.0
2653,2026-05-02T16:08:10.705,1379.368,,12.005,128576.582,118730.773,9845.809,7.658,2047.996,1.250,0.061,4.850,5.570,4.750,274.596,0.000,0.000,0.015,2264.8,5518.5,68.0
2654,2026-05-02T16:08:11.209,1379.872,,13.441,128576.582,118732.234,9844.348,7.656,2047.996,1.250,0.061,4.700,5.520,4.740,275.482,1.032,0.001,0.015,3374.8,5376.2,64.0
2655,2026-05-02T16:08:11.713,1380.377,,17.950,128576.582,118723.074,9853.508,7.664,2047.996,1.250,0.061,4.700,5.520,4.740,278.819,0.000,0.000,0.015,2663.0,5500.0,71.0
2656,2026-05-02T16:08:12.253,1380.916,,14.763,128576.582,118751.996,9824.586,7.641,2047.996,1.250,0.061,4.700,5.520,4.740,264.075,0.000,0.001,0.014,2212.6,5500.0,72.0
2657,2026-05-02T16:08:12.766,1381.429,,17.003,128576.582,118770.074,9806.508,7.627,2047.996,1.250,0.061,4.700,5.520,4.740,273.100,0.122,0.000,0.015,3296.0,5552.4,72.0
2658,2026-05-02T16:08:13.309,1381.973,,16.895,128576.582,118735.527,9841.055,7.654,2047.996,1.250,0.061,4.700,5.520,4.740,253.777,0.000,0.000,0.014,2941.7,5500.0,69.0
2659,2026-05-02T16:08:13.811,1382.475,,14.132,128576.582,118702.805,9873.777,7.679,2047.996,1.250,0.061,4.700,5.520,4.740,275.398,0.000,0.001,0.016,2803.1,5500.0,70.0
2660,2026-05-02T16:08:14.352,1383.015,,15.201,128576.582,118761.605,9814.977,7.634,2047.996,1.250,0.061,4.700,5.520,4.740,274.270,0.000,0.000,0.014,2313.6,5341.1,70.0
2661,2026-05-02T16:08:14.854,1383.518,,12.484,128576.582,118738.867,9837.715,7.651,2047.996,1.250,0.061,4.700,5.520,4.740,278.161,0.000,0.001,0.015,4690.4,5300.1,62.0
2662,2026-05-02T16:08:15.360,1384.024,,16.615,128576.582,118743.199,9833.383,7.648,2047.996,1.250,0.061,4.700,5.520,4.740,276.650,0.000,0.001,0.016,2295.0,5500.0,71.0
2663,2026-05-02T16:08:15.911,1384.574,,14.563,128576.582,118753.191,9823.391,7.640,2047.996,1.250,0.061,4.700,5.520,4.740,274.040,0.000,0.001,0.015,2858.9,5500.0,71.0
2664,2026-05-02T16:08:16.415,1385.078,,16.820,128576.582,118751.539,9825.043,7.641,2047.996,1.250,0.061,4.720,5.520,4.740,276.007,0.139,0.000,0.017,3166.2,5533.9,71.0
2665,2026-05-02T16:08:16.962,1385.625,,16.401,128576.582,118776.395,9800.188,7.622,2047.996,1.250,0.061,4.720,5.520,4.740,276.615,1.143,0.001,0.014,2576.9,5412.3,71.0
2666,2026-05-02T16:08:17.462,1386.125,,15.303,128576.582,118801.250,9775.332,7.603,2047.996,1.250,0.061,4.720,5.520,4.740,275.841,0.000,0.000,0.015,2701.1,5500.1,74.0
2667,2026-05-02T16:08:18.003,1386.666,,25.058,128576.582,118766.824,9809.758,7.630,2047.996,1.250,0.061,4.720,5.520,4.740,276.258,0.123,0.001,0.028,2172.1,5500.0,74.0
2668,2026-05-02T16:08:18.505,1387.168,,13.425,128576.582,118751.109,9825.473,7.642,2047.996,1.250,0.061,4.720,5.520,4.740,279.190,0.101,0.000,0.015,2607.1,5500.0,69.0
2669,2026-05-02T16:08:19.054,1387.717,,16.714,128576.582,118768.527,9808.055,7.628,2047.996,1.250,0.061,4.720,5.520,4.740,275.009,0.000,0.001,0.014,2410.1,5462.3,69.0
2670,2026-05-02T16:08:19.604,1388.267,,12.442,128576.582,118770.941,9805.641,7.626,2047.996,1.250,0.061,4.720,5.520,4.740,277.855,0.000,0.000,0.014,1725.0,5500.1,66.0
2671,2026-05-02T16:08:20.152,1388.815,,12.298,128576.582,118756.543,9820.039,7.638,2047.996,1.250,0.061,4.720,5.520,4.740,248.084,0.000,0.001,0.014,3034.4,5500.0,66.0
2672,2026-05-02T16:08:20.653,1389.316,,14.798,128576.582,118786.070,9790.512,7.615,2047.996,1.250,0.061,4.720,5.520,4.740,251.297,0.000,0.000,0.015,3015.1,5464.4,64.0
2673,2026-05-02T16:08:21.156,1389.819,,15.916,128576.582,118775.465,9801.117,7.623,2047.996,1.250,0.061,4.590,5.470,4.730,249.496,0.132,0.001,0.015,2996.6,5547.0,65.0
2674,2026-05-02T16:08:21.659,1390.322,,16.248,128576.582,118777.480,9799.102,7.621,2047.996,1.250,0.061,4.590,5.470,4.730,275.521,0.000,0.000,0.015,3063.6,5400.0,69.0
2675,2026-05-02T16:08:22.159,1390.822,,14.566,128576.582,118761.469,9815.113,7.634,2047.996,1.250,0.061,4.590,5.470,4.730,243.290,0.000,0.001,0.016,2962.2,5500.0,69.0
2676,2026-05-02T16:08:22.659,1391.322,,13.734,128576.582,118783.121,9793.461,7.617,2047.996,1.250,0.061,4.590,5.470,4.730,260.026,1.430,0.001,0.015,2885.1,5515.4,71.0
2677,2026-05-02T16:08:23.203,1391.867,,13.971,128576.582,118817.273,9759.309,7.590,2047.996,1.250,0.061,4.590,5.470,4.730,250.383,0.029,0.001,0.015,2161.9,5338.5,67.0
2678,2026-05-02T16:08:23.753,1392.416,,12.872,128576.582,118794.762,9781.820,7.608,2047.996,1.250,0.061,4.590,5.470,4.730,239.570,0.000,0.001,0.015,1761.0,5500.0,59.0
2679,2026-05-02T16:08:24.253,1392.916,,9.034,128576.582,118764.820,9811.762,7.631,2047.996,1.250,0.061,4.590,5.470,4.730,214.623,0.000,0.001,0.017,2351.5,5525.2,66.0
2680,2026-05-02T16:08:24.800,1393.463,,10.694,128576.582,118800.434,9776.148,7.603,2047.996,1.250,0.061,4.590,5.470,4.730,224.265,0.000,0.001,0.014,2647.8,5460.5,66.0
2681,2026-05-02T16:08:25.300,1393.964,,8.858,128576.582,118823.902,9752.680,7.585,2047.996,1.250,0.061,4.590,5.470,4.730,230.984,0.000,0.000,0.015,2416.2,5556.1,64.0
2682,2026-05-02T16:08:25.804,1394.467,,17.177,128576.582,118810.406,9766.176,7.596,2047.996,1.250,0.061,4.590,5.470,4.730,247.431,0.000,0.001,0.015,4650.0,5200.1,64.0
2683,2026-05-02T16:08:26.350,1395.013,,12.005,128576.582,118783.930,9792.652,7.616,2047.996,1.250,0.061,4.380,5.420,4.720,259.851,0.129,0.000,0.014,2640.2,5500.0,69.0
2684,2026-05-02T16:08:26.853,1395.516,,10.573,128576.582,118776.102,9800.480,7.622,2047.996,1.250,0.061,4.380,5.420,4.720,253.015,0.000,0.001,0.015,2584.2,5537.4,69.0
2685,2026-05-02T16:08:27.355,1396.018,,13.789,128576.582,118735.809,9840.773,7.654,2047.996,1.250,0.061,4.380,5.420,4.720,243.693,0.000,0.001,0.015,3072.5,5500.0,65.0
2686,2026-05-02T16:08:27.855,1396.519,,14.134,128576.582,118762.605,9813.977,7.633,2047.996,1.250,0.061,4.380,5.420,4.720,244.448,0.382,0.001,0.015,2574.1,5500.0,65.0
2687,2026-05-02T16:08:28.403,1397.066,,16.946,128576.582,118760.023,9816.559,7.635,2047.996,1.250,0.061,4.380,5.420,4.720,245.285,0.000,0.001,0.014,2974.3,5500.0,57.0
2688,2026-05-02T16:08:28.907,1397.570,,14.215,128576.582,118746.559,9830.023,7.645,2047.996,1.250,0.061,4.380,5.420,4.720,221.834,1.264,0.001,0.015,2347.6,5544.4,54.0
2689,2026-05-02T16:08:29.407,1398.070,,11.809,128576.582,118721.355,9855.227,7.665,2047.996,1.250,0.061,4.380,5.420,4.720,202.904,0.000,0.000,0.015,2441.6,5500.0,69.0
2690,2026-05-02T16:08:29.908,1398.571,,16.374,128576.582,118779.648,9796.934,7.620,2047.996,1.250,0.061,4.380,5.420,4.720,248.611,0.000,0.001,0.015,3133.8,5430.5,69.0
2691,2026-05-02T16:08:30.411,1399.074,,17.261,128576.582,118764.938,9811.645,7.631,2047.996,1.250,0.061,4.380,5.420,4.720,227.013,0.000,0.001,0.015,2371.1,5535.5,70.0
2692,2026-05-02T16:08:30.960,1399.623,,18.067,128576.582,118730.711,9845.871,7.658,2047.996,1.250,0.061,4.380,5.420,4.720,239.520,0.000,0.001,0.015,2993.1,5500.7,70.0
2693,2026-05-02T16:08:31.506,1400.169,,16.304,128576.582,118701.891,9874.691,7.680,2047.996,1.250,0.061,4.350,5.390,4.710,247.049,0.129,0.000,0.028,3256.3,5480.1,68.0
2694,2026-05-02T16:08:32.052,1400.716,,11.298,128576.582,118734.473,9842.109,7.655,2047.996,1.250,0.061,4.350,5.390,4.710,225.821,0.000,0.001,0.014,2312.6,5500.0,69.0
2695,2026-05-02T16:08:32.602,1401.265,,11.552,128576.582,118726.594,9849.988,7.661,2047.996,1.250,0.061,4.350,5.390,4.710,211.306,0.000,0.000,0.015,2255.1,5500.0,69.0
2696,2026-05-02T16:08:33.104,1401.767,,11.878,128576.582,118718.781,9857.801,7.667,2047.996,1.250,0.061,4.350,5.390,4.710,205.997,0.155,0.000,0.015,2632.1,5500.0,57.0
2697,2026-05-02T16:08:33.651,1402.314,,13.345,128576.582,118706.438,9870.145,7.676,2047.996,1.250,0.061,4.350,5.390,4.710,236.838,0.000,0.000,0.014,4346.4,5312.8,60.0
2698,2026-05-02T16:08:34.156,1402.819,,15.461,128576.582,118700.180,9876.402,7.681,2047.996,1.250,0.061,4.350,5.390,4.710,227.618,0.000,0.001,0.015,2696.1,5500.0,65.0
2699,2026-05-02T16:08:34.656,1403.319,,11.934,128576.582,118707.066,9869.516,7.676,2047.996,1.250,0.061,4.350,5.390,4.710,238.459,1.258,0.001,0.015,2315.3,5298.1,65.0
2700,2026-05-02T16:08:35.160,1403.823,,19.257,128576.582,118733.773,9842.809,7.655,2047.996,1.250,0.061,4.350,5.390,4.710,237.815,0.000,0.001,0.015,2820.5,5521.1,64.0
2701,2026-05-02T16:08:35.704,1404.367,,14.767,128576.582,118739.504,9837.078,7.651,2047.996,1.250,0.061,4.350,5.390,4.710,231.880,0.000,0.000,0.014,2951.7,5500.0,64.0
2702,2026-05-02T16:08:36.205,1404.868,,18.301,128576.582,118771.141,9805.441,7.626,2047.996,1.250,0.061,4.320,5.370,4.710,252.623,0.000,0.001,0.015,2781.0,5535.9,74.0
2703,2026-05-02T16:08:36.752,1405.415,,17.332,128576.582,118734.055,9842.527,7.655,2047.996,1.250,0.061,4.320,5.370,4.710,251.678,0.121,0.000,0.014,2771.4,5381.8,74.0
2704,2026-05-02T16:08:37.254,1405.917,,13.577,128576.582,118717.781,9858.801,7.668,2047.996,1.250,0.061,4.320,5.370,4.710,277.397,0.000,0.001,0.015,2143.3,5527.9,69.0
2705,2026-05-02T16:08:37.756,1406.419,,13.763,128576.582,118767.344,9809.238,7.629,2047.996,1.250,0.061,4.320,5.370,4.710,261.710,0.000,0.001,0.015,3083.4,5500.0,64.0
2706,2026-05-02T16:08:38.259,1406.922,,13.329,128576.582,118798.402,9778.180,7.605,2047.996,1.250,0.061,4.320,5.370,4.710,243.689,0.256,0.001,0.015,2441.5,5496.2,67.0
2707,2026-05-02T16:08:38.803,1407.466,,13.941,128576.582,118851.555,9725.027,7.564,2047.996,1.250,0.061,4.320,5.370,4.710,248.258,0.000,0.001,0.014,2689.4,5500.0,67.0
2708,2026-05-02T16:08:39.352,1408.015,,13.662,128576.582,118817.965,9758.617,7.590,2047.996,1.250,0.061,4.320,5.370,4.710,266.495,0.000,0.000,0.015,2555.5,5500.0,58.0
2709,2026-05-02T16:08:39.901,1408.565,,15.872,128576.582,118816.812,9759.770,7.591,2047.996,1.250,0.061,4.320,5.370,4.710,256.579,0.000,0.001,0.015,2187.0,5504.3,57.0
2710,2026-05-02T16:08:40.404,1409.067,,14.708,128576.582,118861.133,9715.449,7.556,2047.996,1.250,0.061,4.320,5.370,4.710,241.724,0.000,0.000,0.017,2030.0,4934.1,51.0
2711,2026-05-02T16:08:40.951,1409.614,,13.241,128576.582,118816.246,9760.336,7.591,2047.996,1.250,0.061,4.320,5.370,4.710,234.521,1.178,0.001,0.014,4695.2,5300.1,60.0
2712,2026-05-02T16:08:41.499,1410.162,,16.181,128576.582,118814.816,9761.766,7.592,2047.996,1.250,0.061,6.940,5.890,4.880,226.422,0.000,0.000,0.028,2713.9,5482.0,56.0
2713,2026-05-02T16:08:42.000,1410.664,,11.491,128576.582,118801.125,9775.457,7.603,2047.996,1.250,0.061,6.940,5.890,4.880,244.609,0.148,0.001,0.015,2321.8,5500.0,64.0
2714,2026-05-02T16:08:42.501,1411.164,,9.194,128576.582,118783.531,9793.051,7.617,2047.996,1.250,0.061,6.940,5.890,4.880,243.145,0.000,0.000,0.015,2831.3,5500.0,64.0
2715,2026-05-02T16:08:43.004,1411.667,,11.914,128576.582,118788.754,9787.828,7.612,2047.996,1.250,0.061,6.940,5.890,4.880,263.858,0.132,0.001,0.015,2693.4,5500.0,60.0
2716,2026-05-02T16:08:43.513,1412.176,,11.936,128576.582,118743.008,9833.574,7.648,2047.996,1.250,0.061,6.940,5.890,4.880,278.869,0.000,0.000,0.015,2384.8,5500.0,70.0
2717,2026-05-02T16:08:44.017,1412.681,,16.022,128576.582,118736.586,9839.996,7.653,2047.996,1.250,0.061,6.940,5.890,4.880,276.239,0.000,0.001,0.015,2806.2,5500.0,73.0
2718,2026-05-02T16:08:44.520,1413.183,,33.292,128576.582,118713.969,9862.613,7.671,2047.996,1.250,0.061,6.940,5.890,4.880,258.786,0.000,0.001,0.015,3571.1,5500.0,63.0
2719,2026-05-02T16:08:45.060,1413.724,,27.826,128576.582,118717.996,9858.586,7.667,2047.996,1.250,0.061,6.940,5.890,4.880,270.078,0.000,0.001,0.014,2815.2,5500.0,64.0
2720,2026-05-02T16:08:45.571,1414.234,,24.119,128576.582,118759.180,9817.402,7.635,2047.996,1.250,0.061,6.940,5.890,4.880,243.782,2.378,0.001,0.015,1904.6,5500.0,58.0
2721,2026-05-02T16:08:46.109,1414.772,,28.645,128576.582,118796.738,9779.844,7.606,2047.996,1.250,0.061,6.620,5.850,4.870,252.452,0.000,0.001,0.014,2928.3,5500.0,64.0
2722,2026-05-02T16:08:46.612,1415.275,,12.040,128576.582,118755.031,9821.551,7.639,2047.996,1.250,0.061,6.620,5.850,4.870,241.398,0.000,0.001,0.015,2698.7,5500.0,70.0
2723,2026-05-02T16:08:47.155,1415.818,,10.381,128576.582,118764.020,9812.562,7.632,2047.996,1.250,0.061,6.620,5.850,4.870,244.881,0.122,0.001,0.015,2387.5,5500.0,70.0
2724,2026-05-02T16:08:47.700,1416.364,,13.076,128576.582,118761.023,9815.559,7.634,2047.996,1.250,0.061,6.620,5.850,4.870,234.766,0.122,0.001,0.015,4650.0,5200.1,56.0
2725,2026-05-02T16:08:48.207,1416.870,,11.674,128576.582,118825.027,9751.555,7.584,2047.996,1.250,0.061,6.620,5.850,4.870,209.212,0.000,0.001,0.016,3036.4,5500.0,56.0
2726,2026-05-02T16:08:48.708,1417.371,,13.245,128576.582,118765.492,9811.090,7.631,2047.996,1.250,0.061,6.620,5.850,4.870,224.605,0.070,0.001,0.016,2576.3,5337.2,51.0
2727,2026-05-02T16:08:49.252,1417.915,,13.691,128576.582,118756.164,9820.418,7.638,2047.996,1.250,0.061,6.620,5.850,4.870,234.529,0.000,0.001,0.014,2662.3,5500.0,65.0
2728,2026-05-02T16:08:49.752,1418.415,,14.573,128576.582,118749.309,9827.273,7.643,2047.996,1.250,0.061,6.620,5.850,4.870,236.778,0.000,0.000,0.015,3025.6,5464.2,65.0
2729,2026-05-02T16:08:50.259,1418.922,,21.099,128576.582,118766.785,9809.797,7.630,2047.996,1.250,0.061,6.620,5.850,4.870,225.041,0.000,0.001,0.015,2623.2,5499.1,65.0
2730,2026-05-02T16:08:50.769,1419.432,,13.488,128576.582,118744.434,9832.148,7.647,2047.996,1.250,0.061,6.620,5.850,4.870,181.937,0.000,0.001,0.015,2432.0,5323.9,57.0
2731,2026-05-02T16:08:51.298,1419.961,,12.625,128576.582,118750.438,9826.145,7.642,2047.996,1.250,0.061,6.330,5.800,4.860,186.426,0.000,0.001,0.014,2305.0,5500.0,68.0
2732,2026-05-02T16:08:51.798,1420.461,,8.453,128576.582,118768.250,9808.332,7.628,2047.996,1.250,0.061,6.330,5.800,4.860,190.091,0.000,0.001,0.015,2411.7,5500.0,62.0
2733,2026-05-02T16:08:52.298,1420.961,,8.423,128576.582,118802.543,9774.039,7.602,2047.996,1.250,0.061,6.330,5.800,4.860,229.860,1.445,0.000,0.015,2426.9,5500.0,62.0
2734,2026-05-02T16:08:52.800,1421.463,,11.604,128576.582,118781.773,9794.809,7.618,2047.996,1.250,0.061,6.330,5.800,4.860,251.863,0.140,0.001,0.015,4694.4,5300.1,59.0
2735,2026-05-02T16:08:53.305,1421.968,,27.514,128576.582,118741.980,9834.602,7.649,2047.996,1.250,0.061,6.330,5.800,4.860,260.876,0.039,0.000,0.015,2263.7,5293.8,59.0
2736,2026-05-02T16:08:53.805,1422.468,,9.166,128576.582,118763.355,9813.227,7.632,2047.996,1.250,0.061,6.330,5.800,4.860,273.978,0.000,0.001,0.016,2697.6,5500.0,70.0
2737,2026-05-02T16:08:54.305,1422.968,,16.030,128576.582,118803.570,9773.012,7.601,2047.996,1.250,0.061,6.330,5.800,4.860,239.985,0.000,0.000,0.015,2468.3,5500.0,72.0
2738,2026-05-02T16:08:54.805,1423.468,,12.642,128576.582,118826.566,9750.016,7.583,2047.996,1.250,0.061,6.330,5.800,4.860,275.401,0.000,0.001,0.016,2478.5,5500.0,70.0
2739,2026-05-02T16:08:55.347,1424.011,,14.154,128576.582,118809.875,9766.707,7.596,2047.996,1.250,0.061,6.330,5.800,4.860,256.743,0.000,0.000,0.015,4705.1,5334.2,64.0
2740,2026-05-02T16:08:55.858,1424.521,,13.297,128576.582,118810.301,9766.281,7.596,2047.996,1.250,0.061,6.330,5.800,4.860,266.201,0.000,0.000,0.016,2390.2,5500.0,71.0
2741,2026-05-02T16:08:56.360,1425.024,,13.525,128576.582,118829.168,9747.414,7.581,2047.996,1.250,0.061,6.300,5.800,4.870,263.776,0.000,0.001,0.017,2512.3,5500.0,71.0
2742,2026-05-02T16:08:56.903,1425.566,,15.811,128576.582,118817.727,9758.855,7.590,2047.996,1.250,0.061,6.300,5.800,4.870,249.349,0.000,0.001,0.014,2458.8,5551.4,60.0
2743,2026-05-02T16:08:57.451,1426.115,,15.587,128576.582,118801.145,9775.438,7.603,2047.996,1.250,0.061,6.300,5.800,4.870,189.945,0.121,0.001,0.014,4650.0,5200.1,60.0
2744,2026-05-02T16:08:57.952,1426.615,,22.346,128576.582,118798.020,9778.562,7.605,2047.996,1.250,0.061,6.300,5.800,4.870,219.864,0.203,0.001,0.015,3892.3,5500.0,65.0
2745,2026-05-02T16:08:58.453,1427.116,,13.873,128576.582,118799.980,9776.602,7.604,2047.996,1.250,0.061,6.300,5.800,4.870,235.441,0.000,0.001,0.015,2195.6,5535.3,65.0
2746,2026-05-02T16:08:59.002,1427.665,,17.943,128576.582,118762.773,9813.809,7.633,2047.996,1.250,0.061,6.300,5.800,4.870,262.596,1.182,0.001,0.028,4649.8,5200.1,64.0
2747,2026-05-02T16:08:59.508,1428.171,,20.883,128576.582,118785.539,9791.043,7.615,2047.996,1.250,0.061,6.300,5.800,4.870,257.537,0.000,0.000,0.015,2489.9,5477.8,61.0
2748,2026-05-02T16:09:00.009,1428.672,,15.394,128576.582,118764.457,9812.125,7.631,2047.996,1.250,0.061,6.300,5.800,4.870,221.221,0.000,0.000,0.015,2674.5,5377.8,70.0
2749,2026-05-02T16:09:00.510,1429.173,,16.403,128576.582,118797.754,9778.828,7.605,2047.996,1.250,0.061,6.300,5.800,4.870,274.662,0.000,0.001,0.030,2736.1,5500.0,70.0
2750,2026-05-02T16:09:01.053,1429.716,,16.037,128576.582,118759.531,9817.051,7.635,2047.996,1.250,0.061,6.280,5.800,4.880,242.633,0.000,0.001,0.014,2428.4,5544.4,65.0
2751,2026-05-02T16:09:01.600,1430.263,,14.090,128576.582,118760.387,9816.195,7.635,2047.996,1.250,0.061,6.280,5.800,4.880,216.452,0.000,0.000,0.014,2304.1,5500.0,65.0
2752,2026-05-02T16:09:02.148,1430.811,,9.914,128576.582,118761.582,9815.000,7.634,2047.996,1.250,0.061,6.280,5.800,4.880,220.421,0.121,0.001,0.014,1959.4,5500.0,59.0
2753,2026-05-02T16:09:02.651,1431.314,,11.445,128576.582,118798.277,9778.305,7.605,2047.996,1.250,0.061,6.280,5.800,4.880,236.962,0.326,0.000,0.015,2930.2,5375.0,64.0
2754,2026-05-02T16:09:03.158,1431.821,,11.906,128576.582,118790.684,9785.898,7.611,2047.996,1.250,0.061,6.280,5.800,4.880,206.409,0.000,0.001,0.016,3154.3,5500.1,58.0
2755,2026-05-02T16:09:03.659,1432.323,,11.838,128576.582,118780.457,9796.125,7.619,2047.996,1.250,0.061,6.280,5.800,4.880,231.032,0.000,0.001,0.016,2262.6,5300.2,58.0
2756,2026-05-02T16:09:04.207,1432.871,,12.885,128576.582,118774.621,9801.961,7.623,2047.996,1.250,0.061,6.280,5.800,4.880,216.426,0.000,0.001,0.015,2617.8,5465.7,63.0
2757,2026-05-02T16:09:04.746,1433.409,,14.176,128576.582,118797.859,9778.723,7.605,2047.996,1.250,0.061,6.280,5.800,4.880,273.530,1.211,0.000,0.015,2701.8,5500.0,68.0
2758,2026-05-02T16:09:05.255,1433.918,,20.122,128576.582,118789.801,9786.781,7.612,2047.996,1.250,0.061,6.280,5.800,4.880,267.430,0.000,0.001,0.015,2115.5,5500.0,68.0
2759,2026-05-02T16:09:05.759,1434.423,,12.110,128576.582,118759.363,9817.219,7.635,2047.996,1.250,0.061,6.280,5.800,4.880,241.738,0.000,0.000,0.015,3153.8,5368.1,70.0
2760,2026-05-02T16:09:06.306,1434.969,,26.007,128576.582,118748.871,9827.711,7.643,2047.996,1.250,0.061,6.180,5.790,4.880,245.722,0.000,0.001,0.014,2251.2,5540.4,52.0
2761,2026-05-02T16:09:06.811,1435.474,,22.063,128576.582,118752.699,9823.883,7.640,2047.996,1.250,0.061,6.180,5.790,4.880,256.280,0.000,0.001,0.015,4650.0,5200.1,66.0
2762,2026-05-02T16:09:07.317,1435.980,,32.658,128576.582,118799.215,9777.367,7.604,2047.996,1.250,0.061,6.180,5.790,4.880,257.387,0.155,0.000,0.015,2541.1,5500.0,69.0
2763,2026-05-02T16:09:07.864,1436.528,,21.022,128576.582,118862.840,9713.742,7.555,2047.996,1.250,0.061,6.180,5.790,4.880,268.488,0.121,0.001,0.014,2790.7,5500.5,71.0
2764,2026-05-02T16:09:08.375,1437.038,,41.631,128576.582,118820.887,9755.695,7.587,2047.996,1.250,0.061,6.180,5.790,4.880,275.383,0.000,0.000,0.015,2437.1,5365.4,83.0
2765,2026-05-02T16:09:08.902,1437.565,,16.357,128576.582,118806.641,9769.941,7.599,2047.996,1.250,0.061,6.180,5.790,4.880,277.003,0.000,0.001,0.015,3070.6,5500.0,83.0
2766,2026-05-02T16:09:09.413,1438.076,,10.774,128576.582,118856.625,9719.957,7.560,2047.996,1.250,0.061,6.180,5.790,4.880,258.018,0.000,0.000,0.015,1639.1,5500.0,71.0
2767,2026-05-02T16:09:09.920,1438.583,,15.888,128576.582,118826.199,9750.383,7.583,2047.996,1.250,0.061,6.180,5.790,4.880,210.961,0.000,0.000,0.015,3787.9,5500.0,74.0
2768,2026-05-02T16:09:10.453,1439.116,,17.733,128576.582,118812.871,9763.711,7.594,2047.996,1.250,0.061,6.180,5.790,4.880,204.471,0.000,0.000,0.014,2488.1,5500.0,71.0
2769,2026-05-02T16:09:10.953,1439.616,,10.451,128576.582,118808.965,9767.617,7.597,2047.996,1.250,0.061,6.180,5.790,4.880,183.496,1.219,0.001,0.016,2695.3,5500.0,71.0
2770,2026-05-02T16:09:11.497,1440.160,,11.008,128576.582,118844.473,9732.109,7.569,2047.996,1.250,0.061,6.000,5.760,4.870,182.930,0.000,0.000,0.015,2758.9,5518.8,67.0
2771,2026-05-02T16:09:11.997,1440.660,,7.323,128576.582,118833.816,9742.766,7.577,2047.996,1.250,0.061,6.000,5.760,4.870,163.342,0.000,0.001,0.016,2574.9,5480.7,62.0
2772,2026-05-02T16:09:12.542,1441.205,,7.401,128576.582,118845.617,9730.965,7.568,2047.996,1.250,0.061,6.000,5.760,4.870,171.828,0.122,0.001,0.029,2759.3,5543.3,60.0
2773,2026-05-02T16:09:13.043,1441.706,,5.772,128576.582,118808.199,9768.383,7.597,2047.996,1.250,0.061,6.000,5.760,4.870,168.556,0.226,0.001,0.015,1808.4,5343.2,60.0
2774,2026-05-02T16:09:13.593,1442.256,,5.862,128576.582,118830.340,9746.242,7.580,2047.996,1.250,0.061,6.000,5.760,4.870,162.023,0.000,0.000,0.014,2108.0,5378.7,60.0
2775,2026-05-02T16:09:14.096,1442.759,,6.017,128576.582,118834.387,9742.195,7.577,2047.996,1.250,0.061,6.000,5.760,4.870,160.792,0.000,0.001,0.015,2351.2,5500.0,58.0
2776,2026-05-02T16:09:14.645,1443.308,,8.571,128576.582,118819.254,9757.328,7.589,2047.996,1.250,0.061,6.000,5.760,4.870,136.328,0.000,0.000,0.014,2260.8,5500.0,60.0
2777,2026-05-02T16:09:15.195,1443.858,,6.967,128576.582,118799.445,9777.137,7.604,2047.996,1.250,0.061,6.000,5.760,4.870,173.062,0.000,0.001,0.015,2682.7,5500.1,60.0
2778,2026-05-02T16:09:15.697,1444.360,,8.047,128576.582,118797.621,9778.961,7.606,2047.996,1.250,0.061,6.000,5.760,4.870,179.276,0.000,0.001,0.015,2159.2,5500.0,68.0
